description_id,eadid,field,rowid,adj_count,adv_count
62764,OBR,scopecontent,OBR/6/7,1.0,2.0
62765,OBR,unittitle,OBR/6/7,1.0,0.0
62766,OBR,unittitle,OBR/6/8,2.0,0.0
62767,OBR,unittitle,OBR/6/9,2.0,0.0
62768,OBR,unittitle,OBR/7,1.0,0.0
62771,OBR,unittitle,OBR/7/1/1,1.0,0.0
62773,OBR,unittitle,OBR/7/2/1,1.0,0.0
62778,OBR,scopecontent,OBR/7/4,1.0,0.0
62784,OBR,unittitle,OBR/7/5/1,1.0,0.0
62785,OBR,unittitle,OBR/7/5/2,1.0,0.0
62786,OBR,unittitle,OBR/7/6,1.0,0.0
62788,OBR,unittitle,OBR/7/6/1,1.0,0.0
62789,OBR,unittitle,OBR/7/6/2,1.0,0.0
62795,OBR,unittitle,OBR/8/1/3,1.0,0.0
62799,OBR,unittitle,OBR/8/1/6,1.0,0.0
62803,OBR,unittitle,OBR/8/2/1,2.0,0.0
62805,OBR,scopecontent,OBR/8/3/1,1.0,0.0
62811,PB,bioghist,PB,2.0,0.0
62816,PB,scopecontent,PB/1/10,1.0,0.0
62818,PB,scopecontent,PB/1/11,1.0,0.0
62820,PB,scopecontent,PB/1/12,1.0,0.0
62822,PB,scopecontent,PB/1/13,1.0,0.0
62824,PB,scopecontent,PB/1/14,1.0,0.0
62826,PB,scopecontent,PB/1/15,1.0,0.0
62828,PB,scopecontent,PB/1/16,1.0,0.0
62830,PB,scopecontent,PB/1/17,1.0,0.0
62832,PB,scopecontent,PB/1/18,1.0,0.0
62834,PB,scopecontent,PB/1/19,1.0,0.0
62836,PB,scopecontent,PB/1/2,1.0,0.0
62838,PB,scopecontent,PB/1/3,1.0,0.0
62840,PB,scopecontent,PB/1/4,1.0,0.0
62842,PB,scopecontent,PB/1/5,1.0,0.0
62844,PB,scopecontent,PB/1/6,1.0,0.0
62846,PB,scopecontent,PB/1/7,1.0,0.0
62848,PB,scopecontent,PB/1/8,1.0,0.0
62850,PB,scopecontent,PB/1/9,1.0,0.0
62852,PB,unittitle,PB/2,1.0,0.0
62853,PB,unittitle,PB/3,1.0,0.0
62854,PB,unittitle,PB/4,1.0,0.0
62855,PB,unittitle,PB/5,2.0,0.0
62856,PD,bioghist,PD,16.0,5.0
62860,PD,unittitle,PD/1/1,2.0,0.0
62868,PD,unittitle,PD/1/3/2,1.0,0.0
62874,PD,unittitle,PD/1/4/3,1.0,0.0
62878,PD,unittitle,PD/1/5/2,0.0,1.0
62884,PD,unittitle,PD/10/1,2.0,0.0
62891,PD,unittitle,PD/11/2,1.0,0.0
62898,PD,unittitle,PD/12/1,0.0,1.0
62911,PD,unittitle,PD/2,1.0,0.0
62915,PD,unittitle,PD/3/1,1.0,0.0
62926,PD,unittitle,PD/5/2,1.0,0.0
62928,PD,unittitle,PD/6,1.0,0.0
62937,PD,unittitle,PD/8/2,1.0,0.0
62941,PD,unittitle,PD/9/2,1.0,0.0
62945,PD,unittitle,PD/9/6,1.0,0.0
62946,PDCOLL,bioghist,PDCOLL,16.0,5.0
62948,PI,scopecontent,PI,9.0,5.0
62950,Pyb,bioghist,Pyb,101.0,45.0
62951,Pyb,scopecontent,Pyb,14.0,13.0
62953,RB,scopecontent,RB,13.0,3.0
62955,RBD,unittitle,01,1.0,0.0
62956,RBD,scopecontent,01/01,1.0,0.0
62957,RBD,unittitle,01/01,0.0,1.0
62958,RBD,scopecontent,01/01/1,10.0,1.0
62959,RBD,unittitle,01/01/1,1.0,0.0
62960,RBD,scopecontent,01/01/2,5.0,0.0
62962,RBD,scopecontent,01/01/3,6.0,0.0
62964,RBD,scopecontent,01/01/4,4.0,0.0
62966,RBD,scopecontent,01/01/5,6.0,0.0
62968,RBD,scopecontent,01/01/6,5.0,0.0
62970,RBD,unittitle,01/02,0.0,1.0
62971,RBD,scopecontent,01/02/1,2.0,1.0
62972,RBD,unittitle,01/02/1,2.0,0.0
62973,RBD,scopecontent,01/02/2,3.0,0.0
62975,RBD,scopecontent,01/02/3,6.0,1.0
62977,RBD,scopecontent,01/02/4,4.0,2.0
62978,RBD,unittitle,01/02/4,2.0,0.0
62980,RBD,unittitle,02/01,1.0,0.0
62981,RBD,scopecontent,02/01/1,7.0,0.0
62983,RBD,scopecontent,02/01/2,2.0,1.0
62985,RBD,unittitle,02/02,1.0,0.0
62986,RBD,scopecontent,02/02/1,6.0,0.0
62988,RBD,scopecontent,02/02/2,6.0,0.0
62990,RBD,scopecontent,02/02/3,1.0,2.0
62992,RBD,scopecontent,02/02/4,2.0,0.0
62993,RBD,unittitle,02/02/4,1.0,0.0
62994,RBD,unittitle,02/03,1.0,0.0
62995,RBD,scopecontent,02/03/1,2.0,0.0
62997,RBD,unittitle,02/04,1.0,0.0
62998,RBD,scopecontent,02/04/1,1.0,0.0
63000,RBD,scopecontent,02/04/2,4.0,0.0
63001,RBD,unittitle,02/04/2,2.0,0.0
63004,RBD,scopecontent,03/01/1,4.0,0.0
63006,RBD,scopecontent,03/01/2,7.0,0.0
63007,RBD,unittitle,03/01/2,2.0,0.0
63008,RBD,scopecontent,03/01/3,3.0,1.0
63009,RBD,unittitle,03/01/3,1.0,0.0
63010,RBD,scopecontent,03/01/4,4.0,0.0
63012,RBD,scopecontent,03/01/5,5.0,0.0
63014,RBD,scopecontent,03/01/6,2.0,1.0
63016,RBD,scopecontent,03/01/7,2.0,0.0
63018,RBD,scopecontent,03/01/8,4.0,0.0
63021,RBD,scopecontent,03/02/1,2.0,1.0
63023,RBD,scopecontent,03/02/2,1.0,0.0
63025,RBD,scopecontent,03/02/3,2.0,0.0
63027,RBD,scopecontent,03/02/4,4.0,0.0
63028,RBD,unittitle,03/02/4,2.0,0.0
63029,RBD,scopecontent,03/02/5,3.0,0.0
63030,RBD,unittitle,03/02/5,1.0,0.0
63035,RBD,unittitle,03/03/2,2.0,0.0
63037,RBD,scopecontent,04/1,2.0,1.0
63039,RBD,scopecontent,04/2,2.0,0.0
63041,RBD,scopecontent,04/3,3.0,0.0
63042,RBD,unittitle,04/3,2.0,0.0
63043,RBD,scopecontent,04/4,4.0,0.0
63045,RBD,bioghist,RBD,15.0,15.0
63047,RBD,scopecontent,RBD,7.0,2.0
63049,Ritchie,bioghist,Ritchie,4.0,0.0
63050,Ritchie,scopecontent,Ritchie,21.0,10.0
63052,Robinson,scopecontent,Robinson,11.0,3.0
63055,SC,scopecontent,SC,24.0,1.0
63059,SC,scopecontent,SC/1/1,2.0,0.0
63060,SC,unittitle,SC/1/1,1.0,0.0
63061,SC,scopecontent,SC/1/1/1,8.0,1.0
63062,SC,unittitle,SC/1/1/1,1.0,0.0
63063,SC,scopecontent,SC/1/1/2,2.0,0.0
63064,SC,unittitle,SC/1/1/2,1.0,0.0
63065,SC,scopecontent,SC/1/1/3,1.0,0.0
63066,SC,unittitle,SC/1/1/3,1.0,0.0
63067,SC,scopecontent,SC/1/1/4,1.0,0.0
63069,SC,scopecontent,SC/1/1/5,2.0,0.0
63070,SC,unittitle,SC/1/1/5,1.0,0.0
63071,SC,unittitle,SC/1/1/6,2.0,0.0
63072,SC,scopecontent,SC/1/1/7,3.0,1.0
63074,SC,scopecontent,SC/1/1/8,1.0,0.0
63078,SC,scopecontent,SC/1/10,1.0,0.0
63080,SC,scopecontent,SC/1/10/1,16.0,1.0
63087,SC,scopecontent,SC/1/11,1.0,0.0
63089,SC,scopecontent,SC/1/11/1,23.0,7.0
63093,SC,scopecontent,SC/1/11/3,1.0,0.0
63095,SC,scopecontent,SC/1/11/4,1.0,1.0
63099,SC,scopecontent,SC/1/12,1.0,0.0
63101,SC,scopecontent,SC/1/12/1,1.0,0.0
63103,SC,unittitle,SC/1/12/2,2.0,0.0
63105,SC,unittitle,SC/1/12/3,1.0,0.0
63108,SC,scopecontent,SC/1/12/5,1.0,0.0
63110,SC,scopecontent,SC/1/13,2.0,0.0
63111,SC,unittitle,SC/1/13,1.0,0.0
63112,SC,scopecontent,SC/1/13/1,1.0,0.0
63114,SC,scopecontent,SC/1/13/2,0.0,1.0
63116,SC,scopecontent,SC/1/13/3,3.0,0.0
63118,SC,scopecontent,SC/1/13/4,3.0,0.0
63119,SC,unittitle,SC/1/13/4,2.0,0.0
63121,SC,scopecontent,SC/1/14,2.0,1.0
63123,SC,scopecontent,SC/1/14/1,3.0,0.0
63125,SC,scopecontent,SC/1/14/10,6.0,1.0
63126,SC,unittitle,SC/1/14/10,1.0,0.0
63129,SC,scopecontent,SC/1/14/2,2.0,0.0
63130,SC,unittitle,SC/1/14/2,1.0,0.0
63131,SC,scopecontent,SC/1/14/3,2.0,1.0
63132,SC,unittitle,SC/1/14/3,3.0,0.0
63133,SC,scopecontent,SC/1/14/4,1.0,0.0
63136,SC,scopecontent,SC/1/14/6,1.0,0.0
63137,SC,unittitle,SC/1/14/6,2.0,0.0
63138,SC,scopecontent,SC/1/14/7,1.0,0.0
63143,SC,scopecontent,SC/1/15,1.0,0.0
63147,SC,scopecontent,SC/1/15/2,1.0,0.0
63149,SC,scopecontent,SC/1/15/3,1.0,0.0
63152,SC,unittitle,SC/1/15/4,1.0,0.0
63153,SC,scopecontent,SC/1/15/5,1.0,3.0
63155,SC,scopecontent,SC/1/15/6,1.0,0.0
63157,SC,scopecontent,SC/1/15/7,0.0,1.0
63160,SC,scopecontent,SC/1/2,4.0,0.0
63162,SC,scopecontent,SC/1/2/1,1.0,0.0
63163,SC,unittitle,SC/1/2/1,1.0,0.0
63165,SC,unittitle,SC/1/2/2,1.0,0.0
63166,SC,scopecontent,SC/1/2/3,1.0,0.0
63168,SC,scopecontent,SC/1/2/4,2.0,1.0
63176,SC,scopecontent,SC/1/3,1.0,0.0
63177,SC,unittitle,SC/1/3,1.0,0.0
63179,SC,scopecontent,SC/1/3/10,2.0,0.0
63183,SC,scopecontent,SC/1/3/2,2.0,0.0
63186,SC,unittitle,SC/1/3/3,1.0,0.0
63187,SC,scopecontent,SC/1/3/4,2.0,0.0
63188,SC,unittitle,SC/1/3/4,1.0,0.0
63189,SC,unittitle,SC/1/3/5,1.0,0.0
63190,SC,unittitle,SC/1/3/6,2.0,0.0
63191,SC,scopecontent,SC/1/3/7,1.0,0.0
63192,SC,unittitle,SC/1/3/7,1.0,0.0
63200,SC,scopecontent,SC/1/4/10,1.0,0.0
63203,SC,unittitle,SC/1/4/11,1.0,0.0
63204,SC,scopecontent,SC/1/4/12,1.0,0.0
63205,SC,unittitle,SC/1/4/12,2.0,0.0
63206,SC,scopecontent,SC/1/4/13,1.0,0.0
63207,SC,unittitle,SC/1/4/13,2.0,0.0
63210,SC,unittitle,SC/1/4/15,1.0,0.0
63212,SC,unittitle,SC/1/4/16,1.0,0.0
63213,SC,scopecontent,SC/1/4/17,1.0,0.0
63217,SC,scopecontent,SC/1/4/19,1.0,0.0
63219,SC,unittitle,SC/1/4/2,1.0,0.0
63220,SC,scopecontent,SC/1/4/20,1.0,0.0
63222,SC,scopecontent,SC/1/4/21,1.0,0.0
63224,SC,scopecontent,SC/1/4/3,0.0,1.0
63225,SC,unittitle,SC/1/4/3,3.0,0.0
63226,SC,scopecontent,SC/1/4/4,1.0,0.0
63229,SC,unittitle,SC/1/4/5,2.0,0.0
63230,SC,scopecontent,SC/1/4/6,1.0,0.0
63232,SC,scopecontent,SC/1/4/7,1.0,0.0
63234,SC,scopecontent,SC/1/4/8,1.0,0.0
63235,SC,unittitle,SC/1/4/8,2.0,0.0
63236,SC,scopecontent,SC/1/4/9,1.0,0.0
63240,SC,scopecontent,SC/1/5/1,2.0,0.0
63241,SC,unittitle,SC/1/5/1,1.0,0.0
63242,SC,scopecontent,SC/1/5/2,3.0,0.0
63243,SC,unittitle,SC/1/5/2,1.0,0.0
63244,SC,unittitle,SC/1/5/3,1.0,0.0
63245,SC,scopecontent,SC/1/6,4.0,0.0
63247,SC,scopecontent,SC/1/6/1,1.0,0.0
63249,SC,unittitle,SC/1/6/10,1.0,0.0
63250,SC,scopecontent,SC/1/6/11,1.0,0.0
63251,SC,unittitle,SC/1/6/11,1.0,0.0
63256,SC,unittitle,SC/1/6/14,1.0,0.0
63258,SC,unittitle,SC/1/6/15,1.0,0.0
63260,SC,scopecontent,SC/1/6/2,2.0,0.0
63262,SC,scopecontent,SC/1/6/3,1.0,0.0
63263,SC,unittitle,SC/1/6/3,2.0,0.0
63264,SC,unittitle,SC/1/6/4,1.0,0.0
63265,SC,scopecontent,SC/1/6/5,1.0,0.0
63267,SC,scopecontent,SC/1/6/6,1.0,1.0
63268,SC,unittitle,SC/1/6/6,1.0,0.0
63270,SC,unittitle,SC/1/6/7,1.0,0.0
63271,SC,unittitle,SC/1/6/8,1.0,0.0
63272,SC,scopecontent,SC/1/6/9,2.0,0.0
63273,SC,unittitle,SC/1/6/9,2.0,0.0
63274,SC,scopecontent,SC/1/7,2.0,0.0
63276,SC,scopecontent,SC/1/7/1,2.0,0.0
63282,SC,scopecontent,SC/1/7/2,2.0,0.0
63284,SC,scopecontent,SC/1/7/3,2.0,0.0
63286,SC,unittitle,SC/1/7/4,1.0,0.0
63287,SC,scopecontent,SC/1/7/5,2.0,0.0
63288,SC,unittitle,SC/1/7/5,1.0,0.0
63289,SC,scopecontent,SC/1/7/6,1.0,0.0
63291,SC,scopecontent,SC/1/7/7,1.0,0.0
63292,SC,unittitle,SC/1/7/7,1.0,0.0
63293,SC,scopecontent,SC/1/7/8,1.0,0.0
63297,SC,scopecontent,SC/1/8,1.0,0.0
63299,SC,scopecontent,SC/1/8/1,4.0,0.0
63301,SC,scopecontent,SC/1/8/2,2.0,0.0
63303,SC,scopecontent,SC/1/8/3,2.0,0.0
63305,SC,scopecontent,SC/1/8/4,1.0,0.0
63307,SC,scopecontent,SC/1/8/5,2.0,0.0
63308,SC,unittitle,SC/1/8/5,1.0,0.0
63309,SC,scopecontent,SC/1/8/6,2.0,0.0
63310,SC,unittitle,SC/1/8/6,1.0,0.0
63313,SC,scopecontent,SC/1/8/8,1.0,0.0
63314,SC,unittitle,SC/1/8/8,1.0,0.0
63315,SC,scopecontent,SC/1/8/9,2.0,0.0
63319,SC,scopecontent,SC/1/9/1,1.0,0.0
63321,SC,scopecontent,SC/1/9/2,2.0,0.0
63323,SC,scopecontent,SC/1/9/3,2.0,0.0
63325,SC,scopecontent,SC/1/9/4,1.0,0.0
63327,SC,scopecontent,SC/1/9/5,1.0,0.0
63328,SC,unittitle,SC/1/9/5,1.0,0.0
63330,SC,scopecontent,SC/1/9/7,3.0,1.0
63333,SC,scopecontent,SC/1/9/9,0.0,1.0
63337,SC,scopecontent,SC/10/1,1.0,0.0
63341,SC,scopecontent,SC/10/1/10,1.0,0.0
63343,SC,scopecontent,SC/10/1/11,1.0,1.0
63347,SC,unittitle,SC/10/1/13,2.0,0.0
63348,SC,scopecontent,SC/10/1/14,1.0,0.0
63350,SC,scopecontent,SC/10/1/15,1.0,0.0
63352,SC,scopecontent,SC/10/1/16,2.0,0.0
63354,SC,scopecontent,SC/10/1/17,1.0,0.0
63355,SC,unittitle,SC/10/1/17,1.0,0.0
63356,SC,unittitle,SC/10/1/18,1.0,0.0
63359,SC,scopecontent,SC/10/1/2,1.0,0.0
63361,SC,scopecontent,SC/10/1/3,1.0,0.0
63363,SC,scopecontent,SC/10/1/4,2.0,0.0
63365,SC,unittitle,SC/10/1/5,1.0,0.0
63366,SC,unittitle,SC/10/1/6,1.0,0.0
63367,SC,unittitle,SC/10/1/7,1.0,0.0
63369,SC,scopecontent,SC/10/1/9,1.0,0.0
63373,SC,scopecontent,SC/10/2/1,2.0,0.0
63375,SC,scopecontent,SC/10/2/10,2.0,0.0
63377,SC,scopecontent,SC/10/2/11,4.0,0.0
63385,SC,scopecontent,SC/10/2/2,1.0,0.0
63386,SC,unittitle,SC/10/2/2,1.0,0.0
63387,SC,scopecontent,SC/10/2/3,1.0,0.0
63388,SC,unittitle,SC/10/2/3,1.0,0.0
63391,SC,scopecontent,SC/10/2/5,1.0,0.0
63393,SC,scopecontent,SC/10/2/6,1.0,0.0
63395,SC,scopecontent,SC/10/2/7,3.0,0.0
63398,SC,unittitle,SC/10/2/8,1.0,0.0
63399,SC,scopecontent,SC/10/2/9,2.0,0.0
63404,SC,unittitle,SC/11/1,1.0,0.0
63405,SC,scopecontent,SC/11/1/1,3.0,0.0
63406,SC,unittitle,SC/11/1/1,1.0,0.0
63407,SC,scopecontent,SC/11/1/2,1.0,0.0
63408,SC,unittitle,SC/11/1/2,1.0,0.0
63409,SC,scopecontent,SC/11/1/3,1.0,0.0
63419,SC,scopecontent,SC/11/3,1.0,0.0
63420,SC,unittitle,SC/11/3,1.0,0.0
63421,SC,scopecontent,SC/11/3/1,2.0,1.0
63425,SC,scopecontent,SC/11/4,1.0,0.0
63428,SC,scopecontent,SC/11/4/2,1.0,0.0
63430,SC,scopecontent,SC/11/4/3,3.0,0.0
63432,SC,scopecontent,SC/11/5,1.0,0.0
63434,SC,unittitle,SC/11/5/1,1.0,0.0
63437,SC,scopecontent,SC/12,2.0,0.0
63439,SC,scopecontent,SC/12/1,1.0,0.0
63444,SC,scopecontent,SC/12/1/3,1.0,1.0
63446,SC,scopecontent,SC/12/1/4,1.0,0.0
63448,SC,scopecontent,SC/12/1/5,3.0,0.0
63449,SC,unittitle,SC/12/1/5,1.0,0.0
63451,SC,unittitle,SC/12/1/6,1.0,0.0
63452,SC,scopecontent,SC/12/2,1.0,0.0
63454,SC,unittitle,SC/12/2/1,1.0,0.0
63455,SC,scopecontent,SC/12/2/2,1.0,0.0
63457,SC,scopecontent,SC/12/2/3,1.0,1.0
63461,SC,scopecontent,SC/12/2/5,1.0,0.0
63463,SC,scopecontent,SC/12/2/6,1.0,1.0
63473,SC,scopecontent,SC/12/3/1,1.0,0.0
63477,SC,unittitle,SC/12/3/3,2.0,0.0
63480,SC,scopecontent,SC/12/4,1.0,0.0
63485,SC,scopecontent,SC/12/5,1.0,0.0
63487,SC,scopecontent,SC/12/5/1,1.0,0.0
63488,SC,unittitle,SC/12/5/1,1.0,0.0
63489,SC,scopecontent,SC/12/5/2,1.0,0.0
63490,SC,unittitle,SC/12/5/2,1.0,0.0
63491,SC,scopecontent,SC/12/5/3,1.0,0.0
63494,SC,unittitle,SC/12/5/4,1.0,0.0
63496,SC,unittitle,SC/12/5/5,1.0,0.0
63499,SC,scopecontent,SC/12/5/7,1.0,0.0
63501,SC,scopecontent,SC/12/5/8,3.0,0.0
63503,SC,scopecontent,SC/12/5/9,4.0,0.0
63504,SC,unittitle,SC/12/5/9,1.0,0.0
63505,SC,scopecontent,SC/12/6,1.0,0.0
63508,SC,scopecontent,SC/12/6/2,0.0,1.0
63509,SC,unittitle,SC/12/6/2,2.0,0.0
63510,SC,scopecontent,SC/12/6/3,2.0,0.0
63511,SC,unittitle,SC/12/6/3,1.0,0.0
63512,SC,scopecontent,SC/12/6/4,1.0,0.0
63513,SC,unittitle,SC/12/6/4,1.0,0.0
63515,SC,scopecontent,SC/13,1.0,0.0
63516,SC,unittitle,SC/13,1.0,0.0
63517,SC,scopecontent,SC/13/1,2.0,0.0
63518,SC,unittitle,SC/13/1,1.0,0.0
63519,SC,scopecontent,SC/13/1/1,0.0,2.0
63521,SC,scopecontent,SC/13/1/10,2.0,0.0
63522,SC,unittitle,SC/13/1/10,1.0,0.0
63525,SC,scopecontent,SC/13/1/12,1.0,0.0
63528,SC,scopecontent,SC/13/1/14,1.0,0.0
63531,SC,unittitle,SC/13/1/16,0.0,2.0
63532,SC,unittitle,SC/13/1/17,1.0,0.0
63534,SC,unittitle,SC/13/1/17/2,1.0,0.0
63541,SC,unittitle,SC/13/1/2,0.0,1.0
63546,SC,scopecontent,SC/13/1/6,1.0,1.0
63547,SC,unittitle,SC/13/1/6,1.0,0.0
63548,SC,scopecontent,SC/13/1/7,1.0,0.0
63552,SC,scopecontent,SC/13/2,1.0,0.0
63553,SC,unittitle,SC/13/2,1.0,0.0
63557,SC,unittitle,SC/13/2/11,1.0,0.0
63559,SC,unittitle,SC/13/2/13,1.0,0.0
63561,SC,unittitle,SC/13/2/2,1.0,0.0
63563,SC,unittitle,SC/13/2/3,2.0,0.0
63564,SC,scopecontent,SC/13/2/4,0.0,1.0
63565,SC,unittitle,SC/13/2/4,3.0,0.0
63568,SC,scopecontent,SC/13/2/6,1.0,0.0
63569,SC,unittitle,SC/13/2/6,1.0,0.0
63570,SC,scopecontent,SC/13/2/7,1.0,1.0
63573,SC,scopecontent,SC/13/2/9,1.0,0.0
63577,SC,scopecontent,SC/14/1,2.0,0.0
63579,SC,scopecontent,SC/14/2,2.0,1.0
63581,SC,unittitle,SC/14/2/1,1.0,0.0
63582,SC,scopecontent,SC/14/2/10,1.0,0.0
63584,SC,scopecontent,SC/14/2/11,1.0,0.0
63587,SC,scopecontent,SC/14/2/13,1.0,0.0
63588,SC,unittitle,SC/14/2/13,1.0,0.0
63589,SC,scopecontent,SC/14/2/14,1.0,0.0
63590,SC,unittitle,SC/14/2/14,1.0,0.0
63591,SC,scopecontent,SC/14/2/15,1.0,0.0
63592,SC,unittitle,SC/14/2/15,1.0,0.0
63594,SC,unittitle,SC/14/2/16,1.0,0.0
63595,SC,scopecontent,SC/14/2/17,3.0,0.0
63596,SC,unittitle,SC/14/2/17,1.0,0.0
63597,SC,scopecontent,SC/14/2/18,1.0,0.0
63599,SC,scopecontent,SC/14/2/19,1.0,0.0
63604,SC,scopecontent,SC/14/2/21,8.0,0.0
63606,SC,scopecontent,SC/14/2/22,4.0,1.0
63608,SC,scopecontent,SC/14/2/23,2.0,0.0
63609,SC,unittitle,SC/14/2/23,2.0,0.0
63610,SC,unittitle,SC/14/2/3,2.0,0.0
63612,SC,unittitle,SC/14/2/4,1.0,0.0
63616,SC,scopecontent,SC/14/2/7,7.0,0.0
63618,SC,scopecontent,SC/14/2/8,1.0,0.0
63620,SC,scopecontent,SC/14/2/9,2.0,0.0
63624,SC,scopecontent,SC/15/1,1.0,0.0
63626,SC,scopecontent,SC/15/2,2.0,0.0
63632,SC,scopecontent,SC/16/1,2.0,0.0
63634,SC,unittitle,SC/16/2,1.0,0.0
63635,SC,scopecontent,SC/16/3,1.0,1.0
63645,SC,unittitle,SC/16/8,1.0,0.0
63648,SC,scopecontent,SC/17,1.0,0.0
63653,SC,scopecontent,SC/17/3,1.0,0.0
63655,SC,unittitle,SC/17/4,1.0,0.0
63656,SC,scopecontent,SC/17/5,1.0,0.0
63660,SC,scopecontent,SC/2,2.0,0.0
63662,SC,scopecontent,SC/2/1,1.0,0.0
63664,SC,scopecontent,SC/2/1/1,3.0,0.0
63665,SC,unittitle,SC/2/1/1,1.0,0.0
63666,SC,scopecontent,SC/2/1/2,1.0,0.0
63670,SC,scopecontent,SC/2/2,1.0,0.0
63672,SC,scopecontent,SC/2/2/1,1.0,1.0
63675,SC,unittitle,SC/2/2/2,2.0,0.0
63676,SC,scopecontent,SC/2/3,1.0,0.0
63678,SC,scopecontent,SC/2/3/1,3.0,0.0
63679,SC,unittitle,SC/2/3/1,1.0,0.0
63680,SC,scopecontent,SC/2/3/2,3.0,0.0
63681,SC,unittitle,SC/2/3/2,1.0,0.0
63682,SC,scopecontent,SC/2/3/3,3.0,0.0
63683,SC,unittitle,SC/2/3/3,1.0,0.0
63684,SC,scopecontent,SC/2/3/4,3.0,0.0
63686,SC,scopecontent,SC/2/3/5,2.0,0.0
63688,SC,scopecontent,SC/2/3/6,2.0,0.0
63689,SC,unittitle,SC/2/3/6,1.0,0.0
63690,SC,unittitle,SC/2/3/7,1.0,0.0
63692,SC,unittitle,SC/2/3/8,1.0,0.0
63693,SC,scopecontent,SC/2/3/9,1.0,0.0
63695,SC,scopecontent,SC/2/4,1.0,0.0
63697,SC,unittitle,SC/2/4/1,1.0,0.0
63698,SC,scopecontent,SC/2/4/2,1.0,0.0
63700,SC,scopecontent,SC/2/5,3.0,0.0
63702,SC,scopecontent,SC/2/5/1,1.0,0.0
63704,SC,scopecontent,SC/2/5/2,1.0,0.0
63706,SC,scopecontent,SC/2/5/3,2.0,0.0
63709,SC,unittitle,SC/2/5/4,1.0,0.0
63710,SC,scopecontent,SC/2/6,5.0,1.0
63711,SC,unittitle,SC/2/6,1.0,0.0
63712,SC,scopecontent,SC/2/6/1,3.0,0.0
63714,SC,scopecontent,SC/2/6/10,2.0,1.0
63716,SC,scopecontent,SC/2/6/11,4.0,0.0
63717,SC,unittitle,SC/2/6/11,1.0,0.0
63719,SC,unittitle,SC/2/6/12,1.0,0.0
63721,SC,unittitle,SC/2/6/13,2.0,0.0
63722,SC,scopecontent,SC/2/6/14,1.0,0.0
63723,SC,unittitle,SC/2/6/14,1.0,0.0
63724,SC,scopecontent,SC/2/6/15,1.0,0.0
63726,SC,scopecontent,SC/2/6/16,2.0,0.0
63728,SC,scopecontent,SC/2/6/2,2.0,0.0
63730,SC,scopecontent,SC/2/6/3,2.0,0.0
63732,SC,scopecontent,SC/2/6/4,1.0,0.0
63733,SC,unittitle,SC/2/6/4,1.0,0.0
63734,SC,scopecontent,SC/2/6/5,1.0,0.0
63735,SC,unittitle,SC/2/6/5,1.0,0.0
63736,SC,scopecontent,SC/2/6/6,2.0,0.0
63738,SC,scopecontent,SC/2/6/7,3.0,0.0
63744,SC,scopecontent,SC/3,11.0,4.0
63745,SC,unittitle,SC/3,1.0,0.0
63746,SC,scopecontent,SC/3/1,16.0,0.0
63747,SC,unittitle,SC/3/1,1.0,0.0
63748,SC,scopecontent,SC/3/10,1.0,0.0
63749,SC,unittitle,SC/3/10,1.0,0.0
63750,SC,scopecontent,SC/3/11,26.0,1.0
63751,SC,unittitle,SC/3/11,1.0,0.0
63752,SC,scopecontent,SC/3/12,22.0,0.0
63753,SC,unittitle,SC/3/12,1.0,0.0
63755,SC,unittitle,SC/3/13,2.0,0.0
63756,SC,scopecontent,SC/3/14,3.0,0.0
63758,SC,scopecontent,SC/3/15,3.0,0.0
63759,SC,unittitle,SC/3/15,1.0,0.0
63760,SC,scopecontent,SC/3/16,32.0,0.0
63761,SC,unittitle,SC/3/16,2.0,0.0
63762,SC,scopecontent,SC/3/17,9.0,0.0
63763,SC,unittitle,SC/3/17,1.0,0.0
63764,SC,scopecontent,SC/3/18,7.0,0.0
63765,SC,unittitle,SC/3/18,1.0,0.0
63766,SC,scopecontent,SC/3/19,0.0,1.0
63767,SC,unittitle,SC/3/19,1.0,0.0
63768,SC,scopecontent,SC/3/2,21.0,2.0
63769,SC,unittitle,SC/3/2,1.0,0.0
63770,SC,scopecontent,SC/3/20,5.0,0.0
63771,SC,unittitle,SC/3/20,1.0,0.0
63773,SC,unittitle,SC/3/21,1.0,0.0
63774,SC,scopecontent,SC/3/22,1.0,0.0
63775,SC,unittitle,SC/3/22,1.0,0.0
63776,SC,scopecontent,SC/3/23,1.0,1.0
63777,SC,unittitle,SC/3/23,1.0,0.0
63778,SC,scopecontent,SC/3/24,1.0,0.0
63780,SC,scopecontent,SC/3/25,16.0,0.0
63781,SC,unittitle,SC/3/25,1.0,0.0
63782,SC,scopecontent,SC/3/3,29.0,0.0
63783,SC,unittitle,SC/3/3,1.0,0.0
63784,SC,scopecontent,SC/3/4,32.0,0.0
63785,SC,unittitle,SC/3/4,1.0,0.0
63786,SC,scopecontent,SC/3/5,17.0,0.0
63787,SC,unittitle,SC/3/5,1.0,0.0
63788,SC,scopecontent,SC/3/6,17.0,1.0
63789,SC,unittitle,SC/3/6,1.0,0.0
63790,SC,scopecontent,SC/3/7,10.0,0.0
63791,SC,unittitle,SC/3/7,1.0,0.0
63792,SC,scopecontent,SC/3/8,56.0,0.0
63793,SC,unittitle,SC/3/8,1.0,0.0
63794,SC,scopecontent,SC/3/9,40.0,5.0
63795,SC,unittitle,SC/3/9,1.0,0.0
